Sale_ID,Order_Date,Customer_ID,Product_ID,Channel_ID,Quantity_Sold,Discount_Percentage
4206,2023-03-31,C0072,P00022,CH00003,10,29.24
4207,2024-02-29,C0060,P00042,CH00003,8,28.99
4208,2021-08-31,C0086,P00019,CH00002,3,18.13
4209,2022-10-31,C0087,P00016,CH00002,5,22.08
4210,2023-12-31,C0086,P00025,CH00003,8,10.34
4211,2021-01-31,C0091,P00031,CH00002,5,11.17
4212,2022-11-30,C0070,P00027,CH00001,9,13.19
4213,2022-01-31,C0005,P00008,CH00002,1,21.64
4214,2023-02-28,C0099,P00041,CH00003,3,17.7
4215,2023-03-31,C0083,P00045,CH00003,5,19.74
4216,2021-02-28,C0078,P00059,CH00002,10,14.92
4217,2022-03-31,C0061,P00021,CH00002,2,9.71
4218,2023-09-30,C0071,P00014,CH00003,5,26.13
4219,2023-07-31,C0009,P00043,CH00003,10,9.14
4220,2023-09-30,C0026,P00041,CH00001,6,29.44
4221,2021-10-31,C0063,P00006,CH00003,4,23.12
4222,2024-12-31,C0080,P00031,CH00003,8,12.57
4223,2023-08-31,C0019,P00049,CH00001,9,0.63
4224,2022-10-31,C0077,P00031,CH00002,10,20.38
4225,2023-12-31,C0016,P00053,CH00001,9,25.74
4226,2024-05-31,C0045,P00021,CH00002,2,20.52
4227,2021-01-31,C0090,P00035,CH00002,9,29.03
4228,2024-08-31,C0058,P00015,CH00002,9,26.35
4229,2024-09-30,C0039,P00048,CH00001,7,17.82
4230,2023-10-31,C0044,P00059,CH00003,7,19.55
4231,2023-01-31,C0071,P00004,CH00001,10,19.24
4232,2022-01-31,C0041,P00052,CH00002,1,4.79
4233,2023-09-30,C0098,P00050,CH00001,2,5.91
4234,2023-03-31,C0052,P00055,CH00001,1,29.83
4235,2022-11-30,C0075,P00018,CH00001,4,17.94
4236,2021-12-31,C0002,P00055,CH00001,4,3.2
4237,2022-09-30,C0005,P00014,CH00002,3,28.69
4238,2024-09-30,C0091,P00011,CH00001,6,29.54
4239,2022-06-30,C0006,P00025,CH00002,10,24.05
4240,2021-04-30,C0037,P00052,CH00002,9,6.45
4241,2023-11-30,C0093,P00032,CH00002,1,15.58
4242,2021-09-30,C0046,P00011,CH00001,6,11.03
4243,2023-10-31,C0047,P00053,CH00002,5,27.78
4244,2023-11-30,C0051,P00034,CH00002,6,20.03
4245,2024-07-31,C0004,P00014,CH00003,7,19.57
4246,2021-07-31,C0010,P00013,CH00002,9,5.63
4247,2022-02-28,C0080,P00008,CH00003,3,1.78
4248,2024-03-31,C0052,P00005,CH00003,2,9.1
4249,2023-09-30,C0093,P00057,CH00003,10,7.34
4250,2024-06-30,C0069,P00034,CH00003,7,13.54
4251,2023-07-31,C0056,P00010,CH00002,2,1.21
4252,2021-01-31,C0001,P00020,CH00001,10,6.46
4253,2022-12-31,C0005,P00044,CH00001,9,23.38
4254,2022-04-30,C0098,P00004,CH00002,6,24.73
4255,2023-10-31,C0064,P00011,CH00002,7,14.96
4256,2023-02-28,C0033,P00019,CH00002,10,8.38
4257,2023-06-30,C0012,P00009,CH00002,7,23.77
4258,2024-10-31,C0078,P00019,CH00003,9,23.58
4259,2022-08-31,C0004,P00023,CH00002,3,20.85
4260,2023-01-31,C0026,P00021,CH00002,5,28.6
4261,2023-08-31,C0049,P00043,CH00001,2,17.55
4262,2022-06-30,C0098,P00018,CH00002,5,5.93
4263,2024-06-30,C0092,P00047,CH00001,3,19.89
4264,2023-03-31,C0029,P00059,CH00002,3,2.75
4265,2024-12-31,C0005,P00011,CH00001,5,3.9
4266,2021-03-31,C0014,P00003,CH00002,8,10.3
4267,2023-12-31,C0065,P00036,CH00002,2,28.68
4268,2021-11-30,C0065,P00058,CH00002,6,25.85
4269,2022-12-31,C0090,P00008,CH00001,7,23.03
4270,2023-10-31,C0087,P00023,CH00002,8,21.87
4271,2023-02-28,C0092,P00051,CH00001,9,4.93
4272,2023-07-31,C0030,P00056,CH00003,2,25.19
4273,2021-11-30,C0034,P00020,CH00001,10,13.82
4274,2021-05-31,C0014,P00006,CH00001,8,25.98
4275,2021-05-31,C0091,P00012,CH00002,5,11.82
4276,2021-09-30,C0023,P00054,CH00001,1,19.87
4277,2023-11-30,C0064,P00037,CH00001,8,5.47
4278,2024-02-29,C0097,P00031,CH00001,9,28.95
4279,2022-05-31,C0054,P00009,CH00001,1,25.35
4280,2022-07-31,C0082,P00020,CH00003,1,28.5
4281,2021-01-31,C0039,P00019,CH00002,9,24.3
4282,2021-08-31,C0074,P00035,CH00003,10,13.51
4283,2021-07-31,C0025,P00012,CH00001,5,0.47
4284,2024-10-31,C0017,P00057,CH00001,6,19.8
4285,2021-07-31,C0032,P00011,CH00003,6,24.8
4286,2023-01-31,C0058,P00011,CH00003,1,22.58
4287,2021-09-30,C0080,P00005,CH00002,4,8.81
4288,2021-09-30,C0063,P00012,CH00002,9,3.22
4289,2023-07-31,C0038,P00050,CH00002,4,12.29
4290,2021-12-31,C0052,P00056,CH00003,5,1.12
4291,2022-05-31,C0084,P00035,CH00003,5,14.68
4292,2021-03-31,C0031,P00036,CH00001,8,14.06
4293,2021-12-31,C0003,P00039,CH00003,4,5.68
4294,2023-02-28,C0009,P00032,CH00001,6,10.19
4295,2021-05-31,C0003,P00042,CH00001,6,22.88
4296,2023-04-30,C0023,P00049,CH00002,3,6.73
4297,2021-01-31,C0022,P00042,CH00001,8,16.27
4298,2024-11-30,C0095,P00041,CH00002,4,19.48
4299,2022-06-30,C0037,P00011,CH00003,3,27.52
4300,2024-03-31,C0038,P00050,CH00002,9,11.68
4301,2022-11-30,C0055,P00026,CH00001,10,4.71
4302,2022-01-31,C0029,P00048,CH00002,7,3.72
4303,2022-01-31,C0058,P00047,CH00002,3,7.17
4304,2022-11-30,C0084,P00054,CH00003,7,22.49
4305,2024-01-31,C0027,P00015,CH00001,7,6.42
4306,2024-03-31,C0077,P00009,CH00003,3,13.62
4307,2024-08-31,C0058,P00006,CH00001,7,4.41
4308,2022-07-31,C0067,P00032,CH00003,6,2.3
4309,2021-04-30,C0004,P00017,CH00001,3,0.18
4310,2022-10-31,C0038,P00043,CH00002,10,28.5
4311,2022-10-31,C0005,P00042,CH00002,3,24.74
4312,2022-07-31,C0098,P00054,CH00001,10,8.65
4313,2022-06-30,C0039,P00044,CH00003,10,4.26
4314,2024-04-30,C0058,P00004,CH00002,3,15.61
4315,2023-04-30,C0090,P00012,CH00001,8,15.86
4316,2024-03-31,C0083,P00030,CH00002,10,0.03
4317,2023-11-30,C0039,P00037,CH00001,9,6.4
4318,2023-10-31,C0022,P00012,CH00001,7,21.45
4319,2024-12-31,C0076,P00057,CH00002,8,25.51
4320,2023-12-31,C0073,P00050,CH00003,4,8.56
4321,2022-03-31,C0074,P00058,CH00003,3,20.1
4322,2024-01-31,C0085,P00057,CH00003,2,6.68
4323,2024-06-30,C0098,P00058,CH00003,9,20.95
4324,2024-07-31,C0024,P00049,CH00002,9,12.74
4325,2024-07-31,C0016,P00033,CH00003,2,5.29
4326,2023-07-31,C0070,P00040,CH00001,6,27.25
4327,2023-10-31,C0072,P00046,CH00002,8,12.69
4328,2022-04-30,C0054,P00009,CH00001,7,27.97
4329,2021-03-31,C0084,P00029,CH00002,1,27.79
4330,2023-05-31,C0002,P00025,CH00003,8,8.32
4331,2024-03-31,C0072,P00016,CH00001,3,17.94
4332,2022-12-31,C0052,P00048,CH00002,8,20.4
4333,2021-07-31,C0090,P00016,CH00001,2,21.05
4334,2022-01-31,C0029,P00020,CH00003,10,26.72
4335,2024-12-31,C0028,P00021,CH00002,8,0.88
4336,2023-03-31,C0094,P00012,CH00003,10,0.49
4337,2024-11-30,C0079,P00059,CH00001,3,15.5
4338,2022-02-28,C0005,P00011,CH00002,2,2.46
4339,2021-09-30,C0003,P00023,CH00002,7,21.07
4340,2023-06-30,C0005,P00002,CH00002,7,16.87
4341,2024-09-30,C0032,P00003,CH00003,2,17.04
4342,2024-01-31,C0088,P00050,CH00003,1,2.11
4343,2022-12-31,C0046,P00005,CH00003,10,12.66
4344,2024-11-30,C0047,P00037,CH00001,1,6.22
4345,2023-12-31,C0003,P00016,CH00001,8,9.1
4346,2024-01-31,C0018,P00001,CH00001,5,13.85
4347,2021-04-30,C0094,P00027,CH00001,9,2.19
4348,2024-04-30,C0014,P00045,CH00002,5,10.59
4349,2023-02-28,C0013,P00034,CH00003,5,25.96
4350,2021-09-30,C0090,P00039,CH00003,8,9.8
4351,2021-11-30,C0067,P00040,CH00001,6,19.98
4352,2024-08-31,C0079,P00019,CH00003,7,21.89
4353,2021-11-30,C0063,P00022,CH00002,6,2.6
4354,2021-03-31,C0076,P00016,CH00001,1,12.72
4355,2022-12-31,C0056,P00052,CH00002,7,19.14
4356,2023-01-31,C0060,P00010,CH00003,3,6.78
4357,2024-05-31,C0003,P00008,CH00003,2,13.76
4358,2022-09-30,C0057,P00042,CH00002,4,0.97
4359,2023-11-30,C0040,P00038,CH00003,6,10.8
4360,2022-05-31,C0049,P00034,CH00002,2,5.4
4361,2023-04-30,C0075,P00031,CH00003,4,12.62
4362,2023-10-31,C0094,P00049,CH00002,9,25.39
4363,2021-07-31,C0043,P00038,CH00001,2,27.07
4364,2024-09-30,C0007,P00043,CH00002,8,23.39
4365,2024-07-31,C0023,P00050,CH00001,10,4.15
4366,2023-07-31,C0056,P00042,CH00001,7,23.85
4367,2024-09-30,C0088,P00028,CH00002,3,20.98
4368,2023-07-31,C0074,P00051,CH00002,3,21.36
4369,2024-05-31,C0034,P00019,CH00001,10,15.18
4370,2023-10-31,C0090,P00046,CH00002,2,7.54
4371,2023-09-30,C0093,P00033,CH00002,8,13.22
4372,2022-09-30,C0001,P00045,CH00002,4,23.56
4373,2021-08-31,C0030,P00044,CH00003,5,16.54
4374,2024-11-30,C0089,P00020,CH00003,5,6.18
4375,2023-10-31,C0011,P00006,CH00001,9,4.45
4376,2022-07-31,C0075,P00016,CH00001,4,2.48
4377,2022-01-31,C0090,P00001,CH00001,5,14.66
4378,2024-03-31,C0002,P00008,CH00002,2,29.98
4379,2023-06-30,C0038,P00032,CH00002,2,2.04
4380,2022-08-31,C0040,P00024,CH00002,7,8.09
4381,2024-11-30,C0019,P00013,CH00003,5,12.92
4382,2023-01-31,C0023,P00005,CH00003,5,25.35
4383,2022-06-30,C0094,P00048,CH00001,2,27.56
4384,2023-03-31,C0070,P00034,CH00001,5,10.0
4385,2023-07-31,C0003,P00038,CH00001,5,12.95
4386,2022-07-31,C0016,P00026,CH00003,5,14.88
4387,2022-10-31,C0063,P00016,CH00002,1,7.18
4388,2021-04-30,C0084,P00026,CH00001,8,6.54
4389,2021-10-31,C0082,P00021,CH00003,7,29.67
4390,2022-09-30,C0075,P00026,CH00002,6,14.87
4391,2022-11-30,C0023,P00009,CH00003,9,26.77
4392,2024-07-31,C0009,P00007,CH00003,10,23.82
4393,2024-11-30,C0034,P00038,CH00003,6,29.79
4394,2022-07-31,C0060,P00015,CH00001,1,13.69
4395,2021-04-30,C0083,P00023,CH00003,2,21.69
4396,2021-08-31,C0016,P00046,CH00001,1,22.56
4397,2024-08-31,C0089,P00018,CH00002,9,18.46
4398,2021-04-30,C0003,P00022,CH00001,8,3.76
4399,2023-10-31,C0045,P00055,CH00002,5,4.32
4400,2023-01-31,C0013,P00028,CH00001,6,23.96
4401,2022-08-31,C0065,P00011,CH00002,7,29.42
4402,2022-10-31,C0074,P00001,CH00002,7,15.03
4403,2021-11-30,C0002,P00012,CH00003,10,20.15
4404,2021-02-28,C0100,P00040,CH00001,3,17.38
4405,2024-06-30,C0039,P00002,CH00003,1,16.93
4406,2021-05-31,C0076,P00051,CH00003,8,18.35
4407,2022-12-31,C0028,P00027,CH00003,2,26.02
4408,2023-05-31,C0049,P00004,CH00003,10,14.82
4409,2021-05-31,C0007,P00001,CH00003,2,20.43
4410,2023-09-30,C0069,P00009,CH00003,3,16.34
4411,2021-02-28,C0065,P00030,CH00003,2,24.7
4412,2022-09-30,C0031,P00015,CH00002,8,0.79
4413,2024-05-31,C0080,P00023,CH00002,6,0.08
4414,2023-05-31,C0026,P00016,CH00001,10,1.24
4415,2021-08-31,C0065,P00058,CH00002,7,15.21
4416,2021-07-31,C0065,P00058,CH00002,2,1.07
4417,2022-06-30,C0017,P00013,CH00003,9,25.9
4418,2024-06-30,C0029,P00049,CH00003,7,16.29
4419,2021-11-30,C0066,P00011,CH00002,6,23.4
4420,2024-05-31,C0046,P00013,CH00001,1,20.82
4421,2022-04-30,C0033,P00034,CH00002,4,24.34
4422,2022-02-28,C0009,P00015,CH00001,5,21.92
4423,2024-06-30,C0012,P00050,CH00001,6,23.77
4424,2024-02-29,C0019,P00015,CH00002,3,22.71
4425,2021-03-31,C0069,P00020,CH00003,5,14.7
4426,2023-09-30,C0023,P00013,CH00002,1,27.49
4427,2022-10-31,C0072,P00022,CH00002,6,9.3
4428,2024-03-31,C0066,P00032,CH00001,7,23.47
4429,2021-03-31,C0016,P00040,CH00002,8,12.35
4430,2022-11-30,C0042,P00039,CH00001,1,15.76
4431,2022-11-30,C0020,P00044,CH00002,6,11.36
4432,2021-08-31,C0060,P00051,CH00001,5,28.02
4433,2023-08-31,C0011,P00059,CH00002,7,6.24
4434,2023-01-31,C0016,P00007,CH00001,10,0.83
4435,2022-12-31,C0055,P00031,CH00001,4,23.01
4436,2023-08-31,C0076,P00047,CH00002,5,20.09
4437,2023-04-30,C0007,P00020,CH00003,9,27.02
4438,2024-06-30,C0076,P00003,CH00002,7,27.41
4439,2024-12-31,C0046,P00011,CH00002,2,12.73
4440,2024-03-31,C0058,P00033,CH00002,7,14.65
4441,2023-03-31,C0074,P00011,CH00002,7,7.27
4442,2023-06-30,C0089,P00008,CH00001,6,5.73
4443,2024-01-31,C0054,P00036,CH00002,3,6.08
4444,2024-01-31,C0041,P00018,CH00003,1,29.84
4445,2022-11-30,C0016,P00041,CH00003,3,7.82
4446,2023-10-31,C0015,P00015,CH00001,6,18.15
4447,2024-10-31,C0067,P00028,CH00001,2,3.75
4448,2023-07-31,C0034,P00048,CH00003,8,18.0
4449,2023-01-31,C0001,P00058,CH00003,3,8.1
4450,2022-01-31,C0029,P00034,CH00002,6,7.52
4451,2022-02-28,C0035,P00048,CH00001,8,25.26
4452,2022-07-31,C0028,P00024,CH00002,1,12.26
4453,2024-02-29,C0012,P00026,CH00001,10,1.95
4454,2021-09-30,C0002,P00053,CH00002,1,22.27
4455,2024-11-30,C0077,P00031,CH00002,5,2.14
4456,2021-04-30,C0069,P00055,CH00001,4,0.58
4457,2021-08-31,C0045,P00032,CH00001,10,8.52
4458,2024-02-29,C0031,P00050,CH00002,6,18.48
4459,2023-09-30,C0002,P00050,CH00002,6,17.83
4460,2024-11-30,C0024,P00040,CH00003,1,26.44
4461,2022-04-30,C0028,P00031,CH00002,2,11.38
4462,2021-01-31,C0030,P00038,CH00003,9,0.36
4463,2024-07-31,C0100,P00046,CH00002,10,8.35
4464,2024-12-31,C0019,P00049,CH00001,5,23.62
4465,2023-02-28,C0090,P00031,CH00003,9,12.79
4466,2021-01-31,C0089,P00020,CH00003,1,13.19
4467,2024-11-30,C0004,P00026,CH00001,3,19.98
4468,2021-04-30,C0053,P00057,CH00003,3,5.24
4469,2024-09-30,C0074,P00055,CH00003,2,29.53
4470,2022-11-30,C0024,P00031,CH00002,2,1.78
4471,2021-11-30,C0032,P00043,CH00003,3,19.45
4472,2022-12-31,C0049,P00033,CH00003,5,26.77
4473,2023-09-30,C0088,P00031,CH00003,8,18.01
4474,2021-09-30,C0029,P00040,CH00001,4,11.68
4475,2022-05-31,C0091,P00028,CH00002,2,26.99
4476,2024-03-31,C0026,P00006,CH00003,8,17.06
4477,2022-08-31,C0020,P00057,CH00002,2,16.06
4478,2023-02-28,C0070,P00012,CH00001,8,3.65
4479,2023-10-31,C0020,P00054,CH00001,2,14.7
4480,2023-11-30,C0069,P00040,CH00003,8,0.41
4481,2021-08-31,C0091,P00017,CH00002,5,17.58
4482,2023-01-31,C0041,P00024,CH00001,5,5.5
4483,2021-04-30,C0069,P00011,CH00001,6,21.07
4484,2022-01-31,C0094,P00048,CH00001,2,18.03
4485,2021-09-30,C0074,P00003,CH00001,7,7.8
4486,2021-08-31,C0015,P00035,CH00001,9,25.91
4487,2022-10-31,C0054,P00005,CH00002,7,1.83
4488,2021-08-31,C0006,P00010,CH00003,3,4.42
4489,2022-04-30,C0054,P00005,CH00003,7,21.48
4490,2022-04-30,C0073,P00013,CH00003,9,1.06
4491,2022-12-31,C0018,P00005,CH00003,10,11.22
4492,2021-07-31,C0050,P00034,CH00001,7,8.74
4493,2023-03-31,C0072,P00059,CH00002,9,12.01
4494,2022-08-31,C0025,P00006,CH00002,5,6.86
4495,2023-10-31,C0079,P00049,CH00001,4,2.58
4496,2021-06-30,C0093,P00030,CH00002,2,8.59
4497,2021-11-30,C0098,P00003,CH00003,7,16.72
4498,2022-06-30,C0086,P00051,CH00003,5,11.8
4499,2022-09-30,C0062,P00053,CH00001,4,17.72
4500,2024-04-30,C0017,P00041,CH00002,9,12.52
4501,2022-01-31,C0085,P00047,CH00002,3,17.3
4502,2022-11-30,C0056,P00046,CH00003,2,11.04
4503,2022-12-31,C0092,P00014,CH00003,4,23.69
4504,2021-12-31,C0040,P00022,CH00003,5,8.42
4505,2024-11-30,C0024,P00020,CH00001,9,16.44
4506,2024-09-30,C0020,P00013,CH00001,8,13.72
4507,2023-03-31,C0068,P00039,CH00003,6,7.97
4508,2022-06-30,C0053,P00057,CH00002,5,21.43
4509,2021-12-31,C0095,P00029,CH00001,5,4.34
4510,2024-05-31,C0049,P00030,CH00001,8,4.62
4511,2024-04-30,C0045,P00009,CH00001,2,9.09
4512,2023-08-31,C0078,P00022,CH00003,4,20.88
4513,2023-09-30,C0039,P00014,CH00002,6,23.27
4514,2021-05-31,C0041,P00036,CH00001,4,22.67
4515,2023-05-31,C0075,P00028,CH00002,4,8.11
4516,2024-04-30,C0057,P00004,CH00001,1,10.13
4517,2023-03-31,C0074,P00019,CH00002,5,11.09
4518,2023-03-31,C0043,P00034,CH00002,5,26.12
4519,2022-02-28,C0009,P00053,CH00003,10,16.51
4520,2024-12-31,C0067,P00035,CH00001,8,2.44
4521,2021-03-31,C0080,P00016,CH00002,5,29.68
4522,2023-05-31,C0009,P00039,CH00001,10,25.72
4523,2022-10-31,C0028,P00050,CH00001,1,21.02
4524,2022-04-30,C0062,P00054,CH00002,3,5.96
4525,2022-01-31,C0015,P00040,CH00002,6,20.35
4526,2021-12-31,C0050,P00032,CH00003,9,19.58
4527,2024-02-29,C0083,P00044,CH00003,1,18.18
4528,2024-08-31,C0049,P00007,CH00001,10,5.88
4529,2024-06-30,C0091,P00032,CH00002,6,9.74
4530,2024-08-31,C0043,P00012,CH00002,9,22.63
4531,2023-09-30,C0067,P00055,CH00003,4,10.56
4532,2021-05-31,C0058,P00052,CH00002,1,29.76
4533,2023-08-31,C0028,P00048,CH00002,3,0.93
4534,2024-12-31,C0026,P00039,CH00002,3,21.8
4535,2024-05-31,C0005,P00049,CH00002,8,14.32
4536,2021-10-31,C0073,P00035,CH00003,9,3.92
4537,2021-03-31,C0077,P00048,CH00001,2,15.03
4538,2021-08-31,C0088,P00024,CH00001,10,28.89
4539,2023-06-30,C0009,P00019,CH00003,7,12.04
4540,2024-10-31,C0019,P00050,CH00001,7,16.19
4541,2023-12-31,C0060,P00014,CH00002,3,1.03
4542,2023-02-28,C0002,P00009,CH00003,1,9.2
4543,2022-08-31,C0072,P00051,CH00001,1,20.97
4544,2021-01-31,C0018,P00019,CH00002,5,4.03
4545,2021-06-30,C0085,P00057,CH00002,8,1.83
4546,2022-08-31,C0056,P00003,CH00001,3,2.88
4547,2022-08-31,C0006,P00011,CH00001,3,9.63
4548,2024-07-31,C0076,P00042,CH00002,2,1.74
4549,2021-07-31,C0094,P00022,CH00001,9,29.75
4550,2022-06-30,C0096,P00034,CH00002,4,10.88
4551,2022-05-31,C0076,P00039,CH00001,7,3.75
4552,2024-04-30,C0067,P00053,CH00002,2,28.33
4553,2024-04-30,C0069,P00034,CH00003,9,5.35
4554,2022-11-30,C0001,P00028,CH00001,2,9.94
4555,2021-04-30,C0011,P00054,CH00003,5,7.33
4556,2022-11-30,C0049,P00012,CH00001,5,11.64
4557,2021-11-30,C0080,P00055,CH00001,2,24.87
4558,2021-05-31,C0025,P00047,CH00001,10,14.91
4559,2024-02-29,C0001,P00023,CH00001,1,26.72
4560,2024-04-30,C0046,P00034,CH00002,4,12.95
4561,2021-01-31,C0011,P00035,CH00002,10,12.84
4562,2024-05-31,C0069,P00024,CH00003,10,27.89
4563,2023-12-31,C0049,P00020,CH00001,10,6.21
4564,2023-06-30,C0030,P00011,CH00002,9,11.49
4565,2023-01-31,C0054,P00056,CH00002,8,2.94
4566,2023-09-30,C0039,P00005,CH00003,2,0.0
4567,2022-03-31,C0037,P00051,CH00002,4,0.55
4568,2021-09-30,C0013,P00037,CH00003,8,24.48
4569,2024-12-31,C0028,P00018,CH00002,1,24.76
4570,2021-01-31,C0017,P00059,CH00001,6,28.22
4571,2022-10-31,C0002,P00058,CH00003,1,14.32
4572,2024-11-30,C0088,P00028,CH00002,7,3.8
4573,2024-01-31,C0022,P00013,CH00003,6,24.63
4574,2023-09-30,C0098,P00027,CH00003,1,24.45
4575,2023-02-28,C0095,P00001,CH00003,2,11.59
4576,2022-09-30,C0053,P00058,CH00002,7,7.36
4577,2021-12-31,C0052,P00053,CH00002,6,10.92
4578,2022-07-31,C0020,P00034,CH00003,2,26.69
4579,2021-06-30,C0091,P00001,CH00003,2,29.25
4580,2022-01-31,C0096,P00034,CH00003,4,21.98
4581,2021-12-31,C0001,P00016,CH00002,3,9.96
4582,2022-04-30,C0085,P00052,CH00003,3,18.2
4583,2023-05-31,C0014,P00015,CH00003,2,21.65
4584,2023-08-31,C0020,P00050,CH00003,3,21.69
4585,2022-04-30,C0024,P00010,CH00002,7,2.03
4586,2021-08-31,C0071,P00058,CH00002,6,17.53
4587,2022-05-31,C0027,P00042,CH00001,7,29.84
4588,2024-03-31,C0075,P00009,CH00002,9,0.51
4589,2022-08-31,C0092,P00003,CH00003,8,24.55
4590,2024-09-30,C0093,P00051,CH00002,4,24.86
4591,2024-06-30,C0022,P00014,CH00003,1,24.71
4592,2021-08-31,C0057,P00033,CH00001,2,11.65
4593,2022-07-31,C0055,P00053,CH00001,10,23.03
4594,2022-11-30,C0054,P00009,CH00002,6,2.87
4595,2024-05-31,C0043,P00035,CH00001,6,7.93
4596,2021-03-31,C0092,P00025,CH00001,2,3.83
4597,2022-05-31,C0015,P00028,CH00002,2,9.81
4598,2024-04-30,C0019,P00039,CH00002,5,5.84
4599,2023-09-30,C0088,P00047,CH00001,2,27.29
4600,2023-12-31,C0054,P00018,CH00001,5,5.69
4601,2021-03-31,C0098,P00048,CH00002,8,14.66
4602,2023-03-31,C0010,P00033,CH00003,9,19.87
4603,2024-03-31,C0028,P00016,CH00002,2,20.56
4604,2021-10-31,C0077,P00040,CH00001,10,24.38
4605,2021-10-31,C0047,P00042,CH00003,4,29.13
4606,2024-01-31,C0011,P00054,CH00002,4,1.42
4607,2022-02-28,C0018,P00052,CH00001,3,3.94
4608,2022-01-31,C0083,P00038,CH00002,10,18.88
4609,2023-08-31,C0039,P00033,CH00001,4,22.89
4610,2023-04-30,C0094,P00032,CH00001,3,4.24
4611,2021-11-30,C0058,P00015,CH00001,9,15.19
4612,2022-03-31,C0078,P00039,CH00001,2,16.1
4613,2022-09-30,C0012,P00009,CH00002,1,25.51
4614,2024-08-31,C0052,P00047,CH00001,6,23.84
4615,2023-01-31,C0004,P00030,CH00003,1,9.23
4616,2023-12-31,C0016,P00006,CH00003,5,4.34
4617,2021-05-31,C0005,P00060,CH00001,10,12.26
4618,2021-01-31,C0089,P00048,CH00003,7,27.1
4619,2024-08-31,C0087,P00033,CH00001,7,3.98
4620,2022-04-30,C0070,P00034,CH00002,2,13.21
4621,2022-12-31,C0082,P00041,CH00003,3,21.01
4622,2023-02-28,C0053,P00003,CH00003,5,3.09
4623,2022-01-31,C0035,P00004,CH00001,4,17.0
4624,2023-06-30,C0056,P00049,CH00001,1,15.02
4625,2022-09-30,C0039,P00008,CH00001,1,17.61
4626,2021-05-31,C0068,P00001,CH00001,6,24.28
4627,2021-08-31,C0041,P00028,CH00002,2,3.69
4628,2021-01-31,C0097,P00001,CH00003,3,9.94
4629,2022-04-30,C0054,P00058,CH00002,1,25.54
4630,2022-06-30,C0019,P00034,CH00001,10,1.75
4631,2023-11-30,C0017,P00037,CH00001,8,22.26
4632,2022-06-30,C0021,P00017,CH00003,1,16.78
4633,2024-07-31,C0086,P00007,CH00001,1,2.89
4634,2023-03-31,C0024,P00052,CH00002,8,5.16
4635,2021-06-30,C0064,P00021,CH00001,4,24.59
4636,2024-09-30,C0035,P00012,CH00002,5,17.53
4637,2022-04-30,C0010,P00010,CH00002,4,5.78
4638,2023-10-31,C0090,P00052,CH00001,7,11.14
4639,2024-12-31,C0031,P00009,CH00001,8,11.97
4640,2023-11-30,C0090,P00009,CH00001,2,4.49
4641,2024-05-31,C0046,P00038,CH00001,9,14.64
4642,2023-09-30,C0042,P00036,CH00002,8,23.0
4643,2023-04-30,C0091,P00018,CH00001,6,13.47
4644,2023-09-30,C0036,P00044,CH00002,10,9.83
4645,2024-05-31,C0015,P00046,CH00003,4,17.63
4646,2022-01-31,C0003,P00018,CH00003,3,0.15
4647,2023-05-31,C0023,P00032,CH00001,6,19.36
4648,2024-07-31,C0034,P00009,CH00003,7,3.0
4649,2023-11-30,C0090,P00038,CH00003,4,23.19
4650,2021-03-31,C0014,P00033,CH00002,6,8.46
4651,2021-10-31,C0080,P00045,CH00002,10,19.88
4652,2022-06-30,C0032,P00036,CH00001,9,1.53
4653,2024-03-31,C0072,P00007,CH00001,8,24.28
4654,2023-05-31,C0049,P00009,CH00002,7,3.01
4655,2024-04-30,C0028,P00058,CH00001,10,21.57
4656,2021-02-28,C0045,P00060,CH00002,8,27.98
4657,2022-10-31,C0015,P00033,CH00003,1,8.05
4658,2021-06-30,C0074,P00014,CH00001,4,21.14
4659,2021-03-31,C0013,P00060,CH00002,1,5.52
4660,2024-10-31,C0032,P00019,CH00001,8,6.35
4661,2023-10-31,C0049,P00060,CH00001,5,2.89
4662,2021-08-31,C0065,P00046,CH00001,3,22.04
4663,2024-04-30,C0015,P00008,CH00001,6,29.21
4664,2021-03-31,C0021,P00031,CH00003,2,27.65
4665,2021-04-30,C0011,P00028,CH00002,2,15.38
4666,2021-12-31,C0026,P00022,CH00003,4,19.26
4667,2023-12-31,C0038,P00031,CH00002,8,15.54
4668,2022-06-30,C0057,P00052,CH00002,10,5.25
4669,2023-11-30,C0084,P00021,CH00001,4,4.15
4670,2023-10-31,C0018,P00058,CH00001,9,1.72
4671,2024-07-31,C0039,P00037,CH00001,10,24.0
4672,2024-09-30,C0032,P00059,CH00002,9,28.49
4673,2024-08-31,C0084,P00018,CH00001,1,29.66
4674,2021-11-30,C0036,P00001,CH00003,10,24.62
4675,2022-01-31,C0068,P00013,CH00001,9,2.03
4676,2021-12-31,C0026,P00016,CH00002,8,4.14
4677,2024-01-31,C0001,P00003,CH00003,6,1.46
4678,2023-10-31,C0076,P00049,CH00001,6,4.22
4679,2024-08-31,C0031,P00044,CH00003,2,19.13
4680,2023-04-30,C0022,P00017,CH00003,10,13.86
4681,2022-06-30,C0052,P00022,CH00003,7,24.39
4682,2022-06-30,C0098,P00004,CH00003,10,16.6
4683,2024-10-31,C0069,P00044,CH00001,9,23.23
4684,2023-05-31,C0090,P00011,CH00001,3,1.25
4685,2022-11-30,C0100,P00038,CH00001,4,8.23
4686,2022-01-31,C0091,P00043,CH00001,7,8.43
